"","Identification","MassFeature_Column","Rank","RankPercent","SampID","nmolinEnviroave","nmolCave","nmolNave","percentCave","percentNave","totalCmeasured_nM","totalNmeasured_nM","molFractionC","molFractionN"
"3873","Uracil","Uracil_X_HILIC",21,0.511627906976744,"S7E41D40_1",0.0438211874075416,0.175284749630167,0.0876423748150833,NA,NA,675.306747694411,128.756470783953,0.000259563154416289,0.000680683264161091
"3874","Uridine","Uridine_X_HILIC",14,0.674418604651163,"S7E41D40_1",0.10197326664485,0.91775939980365,0.2039465332897,NA,NA,675.306747694411,128.756470783953,0.00135902595811015,0.00158397113595877
"3875","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",17,0.484848484848485,"S7E41D60_1",0.0301055103198656,0.0903165309595967,0.0301055103198656,NA,NA,164.573330524883,32.7070947595264,0.000548792022811624,0.000920458100641816
"3876","Cysteic Acid","Cysteic Acid_X_HILIC",25,0.242424242424242,"S7E41D60_1",0.00523780563634599,0.015713416909038,0.00523780563634599,NA,NA,164.573330524883,32.7070947595264,9.54797284524913e-05,0.000160142796994233
"3877","Cytidine","Cytidine_X_HILIC",19,0.424242424242424,"S7E41D60_1",0.0119563256758737,0.107606931082863,0.035868977027621,NA,NA,164.573330524883,32.7070947595264,0.00065385400380284,0.001096672672744
"3878","DHPS","DHPS_X_HILIC",3,0.909090909090909,"S7E41D60_1",0.329218750280733,0.987656250842199,NA,NA,NA,164.573330524883,32.7070947595264,0.00600131411141896,NA
"3879","Gluconic Acid","Gluconic Acid_X_HILIC",33,0,"S7E41D60_1",NA,NA,NA,NA,NA,164.573330524883,32.7070947595264,NA,NA
"3880","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",33,0,"S7E41D60_1",NA,NA,NA,NA,NA,164.573330524883,32.7070947595264,NA,NA
"3881","Inosine","Inosine_X_HILIC",13,0.606060606060606,"S7E41D60_1",0.0121954560907614,0.121954560907614,0.0487818243630455,NA,NA,164.573330524883,32.7070947595264,0.000741034774702906,0.00149147531206015
"3882","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",5,0.848484848484849,"S7E41D60_1",0.0577399350492084,0.288699675246042,0.0577399350492084,NA,NA,164.573330524883,32.7070947595264,0.0017542312252251,0.00176536422674444
"3883","Malic Acid","Malic Acid_X_HILIC",6,0.818181818181818,"S7E41D60_1",0.107252106597455,0.429008426389821,NA,NA,NA,164.573330524883,32.7070947595264,0.00260679190863769,NA
"3884","N-acetyltaurine","N-acetyltaurine_X_HILIC",33,0,"S7E41D60_1",NA,NA,NA,NA,NA,164.573330524883,32.7070947595264,NA,NA
"3885","NAD","NAD_X_HILIC",33,0,"S7E41D60_1",NA,NA,NA,NA,NA,164.573330524883,32.7070947595264,NA,NA
"3886","Sucrose","Sucrose_X_HILIC",31,0.0606060606060606,"S7E41D60_1",0.00209206567949806,0.0251047881539768,NA,NA,NA,164.573330524883,32.7070947595264,0.00015254469283637,NA
"3887","Thymidine","Thymidine_X_HILIC",33,0,"S7E41D60_1",NA,NA,NA,NA,NA,164.573330524883,32.7070947595264,NA,NA
"3888","Trehalose","Trehalose_X_HILIC",33,0,"S7E41D60_1",0,0,NA,NA,NA,164.573330524883,32.7070947595264,0,NA
"3889","Uracil","Uracil_X_HILIC",9,0.727272727272727,"S7E41D60_1",0.0426918394646573,0.170767357858629,0.0853836789293146,NA,NA,164.573330524883,32.7070947595264,0.00103763688389845,0.00261055528034771
"3890","Uridine","Uridine_X_HILIC",10,0.696969696969697,"S7E41D60_1",0.0229465678507797,0.206519110657017,0.0458931357015593,NA,NA,164.573330524883,32.7070947595264,0.00125487592672733,0.00140315537160916
"3891","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",25,0,"S7E41D80_1",NA,NA,NA,NA,NA,49.4560642278644,10.4203943342559,NA,NA
"3892","Cysteic Acid","Cysteic Acid_X_HILIC",25,0,"S7E41D80_1",NA,NA,NA,NA,NA,49.4560642278644,10.4203943342559,NA,NA
"3893","Cytidine","Cytidine_X_HILIC",19,0.24,"S7E41D80_1",0.000812209073435076,0.00730988166091568,0.00243662722030523,NA,NA,49.4560642278644,10.4203943342559,0.000147805567932702,0.000233832534753035
"3894","DHPS","DHPS_X_HILIC",5,0.8,"S7E41D80_1",0.0505067693634284,0.151520308090285,NA,NA,NA,49.4560642278644,10.4203943342559,0.00306373567035519,NA
"3895","Gluconic Acid","Gluconic Acid_X_HILIC",25,0,"S7E41D80_1",NA,NA,NA,NA,NA,49.4560642278644,10.4203943342559,NA,NA
"3896","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",25,0,"S7E41D80_1",NA,NA,NA,NA,NA,49.4560642278644,10.4203943342559,NA,NA
"3897","Inosine","Inosine_X_HILIC",25,0,"S7E41D80_1",NA,NA,NA,NA,NA,49.4560642278644,10.4203943342559,NA,NA
"3898","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",3,0.88,"S7E41D80_1",0.0367908899942843,0.183954449971421,0.0367908899942843,NA,NA,49.4560642278644,10.4203943342559,0.00371955295762857,0.00353066197056844
"3899","Malic Acid","Malic Acid_X_HILIC",6,0.76,"S7E41D80_1",0.0546662795486388,0.218665118194555,NA,NA,NA,49.4560642278644,10.4203943342559,0.00442140153302688,NA
"3900","N-acetyltaurine","N-acetyltaurine_X_HILIC",25,0,"S7E41D80_1",NA,NA,NA,NA,NA,49.4560642278644,10.4203943342559,NA,NA
"3901","NAD","NAD_X_HILIC",25,0,"S7E41D80_1",NA,NA,NA,NA,NA,49.4560642278644,10.4203943342559,NA,NA
"3902","Sucrose","Sucrose_X_HILIC",9,0.64,"S7E41D80_1",0.0174439496827108,0.209327396192529,NA,NA,NA,49.4560642278644,10.4203943342559,0.00423259309976774,NA
"3903","Thymidine","Thymidine_X_HILIC",25,0,"S7E41D80_1",NA,NA,NA,NA,NA,49.4560642278644,10.4203943342559,NA,NA
"3904","Trehalose","Trehalose_X_HILIC",23,0.08,"S7E41D80_1",0.00114309463369502,0.0137171356043403,NA,NA,NA,49.4560642278644,10.4203943342559,0.000277360032960565,NA
"3905","Uracil","Uracil_X_HILIC",25,0,"S7E41D80_1",NA,NA,NA,NA,NA,49.4560642278644,10.4203943342559,NA,NA
"3906","Uridine","Uridine_X_HILIC",25,0,"S7E41D80_1",NA,NA,NA,NA,NA,49.4560642278644,10.4203943342559,NA,NA
"3907","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",15,0,"S7E41D100_1",NA,NA,NA,NA,NA,34.5108010789719,8.41473839210741,NA,NA
"3908","Cysteic Acid","Cysteic Acid_X_HILIC",15,0,"S7E41D100_1",NA,NA,NA,NA,NA,34.5108010789719,8.41473839210741,NA,NA
"3909","Cytidine","Cytidine_X_HILIC",11,0.266666666666667,"S7E41D100_1",0.00199970604966752,0.0179973544470077,0.00599911814900255,NA,NA,34.5108010789719,8.41473839210741,0.000521499179512636,0.000712929846354988
"3910","DHPS","DHPS_X_HILIC",6,0.6,"S7E41D100_1",0.0230880304773965,0.0692640914321894,NA,NA,NA,34.5108010789719,8.41473839210741,0.00200702647480395,NA
"3911","Gluconic Acid","Gluconic Acid_X_HILIC",15,0,"S7E41D100_1",NA,NA,NA,NA,NA,34.5108010789719,8.41473839210741,NA,NA
"3912","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",15,0,"S7E41D100_1",NA,NA,NA,NA,NA,34.5108010789719,8.41473839210741,NA,NA
"3913","Inosine","Inosine_X_HILIC",15,0,"S7E41D100_1",NA,NA,NA,NA,NA,34.5108010789719,8.41473839210741,NA,NA
"3914","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",5,0.666666666666667,"S7E41D100_1",0.0348191357042793,0.174095678521396,0.0348191357042793,NA,NA,34.5108010789719,8.41473839210741,0.00504467219184535,0.00413787500951162
"3915","Malic Acid","Malic Acid_X_HILIC",3,0.8,"S7E41D100_1",0.0450905060354749,0.180362024141899,NA,NA,NA,34.5108010789719,8.41473839210741,0.00522624855126291,NA
"3916","N-acetyltaurine","N-acetyltaurine_X_HILIC",15,0,"S7E41D100_1",NA,NA,NA,NA,NA,34.5108010789719,8.41473839210741,NA,NA
"3917","NAD","NAD_X_HILIC",15,0,"S7E41D100_1",NA,NA,NA,NA,NA,34.5108010789719,8.41473839210741,NA,NA
"3918","Sucrose","Sucrose_X_HILIC",8,0.466666666666667,"S7E41D100_1",0.0196366474292571,0.235639769151085,NA,NA,NA,34.5108010789719,8.41473839210741,0.00682800056167529,NA
"3919","Thymidine","Thymidine_X_HILIC",15,0,"S7E41D100_1",NA,NA,NA,NA,NA,34.5108010789719,8.41473839210741,NA,NA
"3920","Trehalose","Trehalose_X_HILIC",15,0,"S7E41D100_1",0,0,NA,NA,NA,34.5108010789719,8.41473839210741,0,NA
"3921","Uracil","Uracil_X_HILIC",15,0,"S7E41D100_1",NA,NA,NA,NA,NA,34.5108010789719,8.41473839210741,NA,NA
"3922","Uridine","Uridine_X_HILIC",15,0,"S7E41D100_1",NA,NA,NA,NA,NA,34.5108010789719,8.41473839210741,NA,NA
"3923","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",11,0.45,"S7E41D120_1",0.00566592628701756,0.0169977788610527,0.00566592628701756,NA,NA,46.5811384381778,9.41402354015455,0.00036490690075366,0.000601860220855634
"3924","Cysteic Acid","Cysteic Acid_X_HILIC",20,0,"S7E41D120_1",NA,NA,NA,NA,NA,46.5811384381778,9.41402354015455,NA,NA
"3925","Cytidine","Cytidine_X_HILIC",15,0.25,"S7E41D120_1",0.000881766618569177,0.00793589956712259,0.00264529985570753,NA,NA,46.5811384381778,9.41402354015455,0.000170367230883699,0.000280995670387298
"3926","DHPS","DHPS_X_HILIC",8,0.6,"S7E41D120_1",0.0147788828681882,0.0443366486045647,NA,NA,NA,46.5811384381778,9.41402354015455,0.00095181547920749,NA
"3927","Gluconic Acid","Gluconic Acid_X_HILIC",20,0,"S7E41D120_1",NA,NA,NA,NA,NA,46.5811384381778,9.41402354015455,NA,NA
"3928","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",20,0,"S7E41D120_1",NA,NA,NA,NA,NA,46.5811384381778,9.41402354015455,NA,NA
"3929","Inosine","Inosine_X_HILIC",10,0.5,"S7E41D120_1",0.00477569774744314,0.0477569774744314,0.0191027909897726,NA,NA,46.5811384381778,9.41402354015455,0.0010252428144884,0.00202918453605853
"3930","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",5,0.75,"S7E41D120_1",0.0293858435225405,0.146929217612702,0.0293858435225405,NA,NA,46.5811384381778,9.41402354015455,0.00315426420519339,0.00312149671149622
"3931","Malic Acid","Malic Acid_X_HILIC",6,0.7,"S7E41D120_1",0.110696720441458,0.442786881765833,NA,NA,NA,46.5811384381778,9.41402354015455,0.00950571189567418,NA
"3932","N-acetyltaurine","N-acetyltaurine_X_HILIC",20,0,"S7E41D120_1",NA,NA,NA,NA,NA,46.5811384381778,9.41402354015455,NA,NA
"3933","NAD","NAD_X_HILIC",20,0,"S7E41D120_1",NA,NA,NA,NA,NA,46.5811384381778,9.41402354015455,NA,NA
"3934","Sucrose","Sucrose_X_HILIC",4,0.8,"S7E41D120_1",0.603848909723932,7.24618691668718,NA,NA,NA,46.5811384381778,9.41402354015455,0.155560537153987,NA
"3935","Thymidine","Thymidine_X_HILIC",20,0,"S7E41D120_1",NA,NA,NA,NA,NA,46.5811384381778,9.41402354015455,NA,NA
"3936","Trehalose","Trehalose_X_HILIC",20,0,"S7E41D120_1",NA,NA,NA,NA,NA,46.5811384381778,9.41402354015455,NA,NA
"3937","Uracil","Uracil_X_HILIC",20,0,"S7E41D120_1",NA,NA,NA,NA,NA,46.5811384381778,9.41402354015455,NA,NA
"3938","Uridine","Uridine_X_HILIC",20,0,"S7E41D120_1",NA,NA,NA,NA,NA,46.5811384381778,9.41402354015455,NA,NA
"3939","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",12,0,"S7E41D140_1",NA,NA,NA,NA,NA,30.015041172842,7.78487595232416,NA,NA
"3940","Cysteic Acid","Cysteic Acid_X_HILIC",12,0,"S7E41D140_1",NA,NA,NA,NA,NA,30.015041172842,7.78487595232416,NA,NA
"3941","Cytidine","Cytidine_X_HILIC",12,0,"S7E41D140_1",NA,NA,NA,NA,NA,30.015041172842,7.78487595232416,NA,NA
"3942","DHPS","DHPS_X_HILIC",7,0.416666666666667,"S7E41D140_1",0.00291296162208741,0.00873888486626222,NA,NA,NA,30.015041172842,7.78487595232416,0.000291150187532285,NA
"3943","Gluconic Acid","Gluconic Acid_X_HILIC",12,0,"S7E41D140_1",NA,NA,NA,NA,NA,30.015041172842,7.78487595232416,NA,NA
"3944","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",12,0,"S7E41D140_1",NA,NA,NA,NA,NA,30.015041172842,7.78487595232416,NA,NA
"3945","Inosine","Inosine_X_HILIC",12,0,"S7E41D140_1",NA,NA,NA,NA,NA,30.015041172842,7.78487595232416,NA,NA
"3946","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",3,0.75,"S7E41D140_1",0.0344248422821445,0.172124211410723,0.0344248422821445,NA,NA,30.015041172842,7.78487595232416,0.00573459854409471,0.00442201551996047
"3947","Malic Acid","Malic Acid_X_HILIC",5,0.583333333333333,"S7E41D140_1",0.0303429046450034,0.121371618580014,NA,NA,NA,30.015041172842,7.78487595232416,0.00404369322304419,NA
"3948","N-acetyltaurine","N-acetyltaurine_X_HILIC",12,0,"S7E41D140_1",NA,NA,NA,NA,NA,30.015041172842,7.78487595232416,NA,NA
"3949","NAD","NAD_X_HILIC",12,0,"S7E41D140_1",NA,NA,NA,NA,NA,30.015041172842,7.78487595232416,NA,NA
"3950","Sucrose","Sucrose_X_HILIC",8,0.333333333333333,"S7E41D140_1",0.00649479709540624,0.0779375651448749,NA,NA,NA,30.015041172842,7.78487595232416,0.00259661696600949,NA
"3951","Thymidine","Thymidine_X_HILIC",12,0,"S7E41D140_1",NA,NA,NA,NA,NA,30.015041172842,7.78487595232416,NA,NA
"3952","Trehalose","Trehalose_X_HILIC",12,0,"S7E41D140_1",NA,NA,NA,NA,NA,30.015041172842,7.78487595232416,NA,NA
"3953","Uracil","Uracil_X_HILIC",12,0,"S7E41D140_1",NA,NA,NA,NA,NA,30.015041172842,7.78487595232416,NA,NA
"3954","Uridine","Uridine_X_HILIC",12,0,"S7E41D140_1",NA,NA,NA,NA,NA,30.015041172842,7.78487595232416,NA,NA
"3955","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",10,0.285714285714286,"S7E41D160_1",0.0149780858962628,0.0449342576887884,0.0149780858962628,NA,NA,41.2003561116508,9.66712796487623,0.00109062789571573,0.00154938322433333
"3956","Cysteic Acid","Cysteic Acid_X_HILIC",14,0,"S7E41D160_1",NA,NA,NA,NA,NA,41.2003561116508,9.66712796487623,NA,NA
"3957","Cytidine","Cytidine_X_HILIC",11,0.214285714285714,"S7E41D160_1",0.0062316663383992,0.0560849970455928,0.0186949990151976,NA,NA,41.2003561116508,9.66712796487623,0.00136127456989948,0.00193387312996399
"3958","DHPS","DHPS_X_HILIC",12,0.142857142857143,"S7E41D160_1",0.00125770752012847,0.0037731225603854,NA,NA,NA,41.2003561116508,9.66712796487623,9.15798531003092e-05,NA
"3959","Gluconic Acid","Gluconic Acid_X_HILIC",14,0,"S7E41D160_1",NA,NA,NA,NA,NA,41.2003561116508,9.66712796487623,NA,NA
"3960","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",14,0,"S7E41D160_1",NA,NA,NA,NA,NA,41.2003561116508,9.66712796487623,NA,NA
"3961","Inosine","Inosine_X_HILIC",7,0.5,"S7E41D160_1",0.0165075618860837,0.165075618860837,0.066030247544335,NA,NA,41.2003561116508,9.66712796487623,0.00400665514670532,0.00683038931358352
"3962","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",4,0.714285714285714,"S7E41D160_1",0.0295516058902615,0.147758029451308,0.0295516058902615,NA,NA,41.2003561116508,9.66712796487623,0.00358632893975215,0.00305691680069116
"3963","Malic Acid","Malic Acid_X_HILIC",5,0.642857142857143,"S7E41D160_1",0.0349839105666708,0.139935642266683,NA,NA,NA,41.2003561116508,9.66712796487623,0.0033964668142058,NA
"3964","N-acetyltaurine","N-acetyltaurine_X_HILIC",14,0,"S7E41D160_1",NA,NA,NA,NA,NA,41.2003561116508,9.66712796487623,NA,NA
"3965","NAD","NAD_X_HILIC",14,0,"S7E41D160_1",NA,NA,NA,NA,NA,41.2003561116508,9.66712796487623,NA,NA
"3966","Sucrose","Sucrose_X_HILIC",14,0,"S7E41D160_1",NA,NA,NA,NA,NA,41.2003561116508,9.66712796487623,NA,NA
"3967","Thymidine","Thymidine_X_HILIC",14,0,"S7E41D160_1",NA,NA,NA,NA,NA,41.2003561116508,9.66712796487623,NA,NA
"3968","Trehalose","Trehalose_X_HILIC",14,0,"S7E41D160_1",NA,NA,NA,NA,NA,41.2003561116508,9.66712796487623,NA,NA
"3969","Uracil","Uracil_X_HILIC",8,0.428571428571429,"S7E41D160_1",0.0189737584600331,0.0758950338401324,0.0379475169200662,NA,NA,41.2003561116508,9.66712796487623,0.0018420965497109,0.00392541787570638
"3970","Uridine","Uridine_X_HILIC",6,0.571428571428571,"S7E41D160_1",0.0191241304378349,0.172117173940514,0.0382482608756698,NA,NA,41.2003561116508,9.66712796487623,0.00417756520050665,0.00395652783480657
"3971","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",8,0.529411764705882,"S7E41D180_1",0.0205935989286066,0.0617807967858197,0.0205935989286066,NA,NA,45.6743654680574,10.5134022088217,0.00135263612647288,0.00195879492856524
"3972","Cysteic Acid","Cysteic Acid_X_HILIC",17,0,"S7E41D180_1",NA,NA,NA,NA,NA,45.6743654680574,10.5134022088217,NA,NA
"3973","Cytidine","Cytidine_X_HILIC",13,0.235294117647059,"S7E41D180_1",0.00316165456892138,0.0284548911202924,0.00948496370676414,NA,NA,45.6743654680574,10.5134022088217,0.000622994776800839,0.00090217833564908
"3974","DHPS","DHPS_X_HILIC",6,0.647058823529412,"S7E41D180_1",0.0320709194364935,0.0962127583094806,NA,NA,NA,45.6743654680574,10.5134022088217,0.00210649359489772,NA
"3975","Gluconic Acid","Gluconic Acid_X_HILIC",15,0.117647058823529,"S7E41D180_1",0.000572538204658919,0.00343522922795351,NA,NA,NA,45.6743654680574,10.5134022088217,7.52113180500768e-05,NA
"3976","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",17,0,"S7E41D180_1",NA,NA,NA,NA,NA,45.6743654680574,10.5134022088217,NA,NA
"3977","Inosine","Inosine_X_HILIC",10,0.411764705882353,"S7E41D180_1",0.00698105150675412,0.0698105150675412,0.0279242060270165,NA,NA,45.6743654680574,10.5134022088217,0.00152843973533389,0.00265605799838852
"3978","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",3,0.823529411764706,"S7E41D180_1",0.0566070728951741,0.283035364475871,0.0566070728951741,NA,NA,45.6743654680574,10.5134022088217,0.00619680999561587,0.00538427730346657
"3979","Malic Acid","Malic Acid_X_HILIC",4,0.764705882352941,"S7E41D180_1",0.0424247709375106,0.169699083750042,NA,NA,NA,45.6743654680574,10.5134022088217,0.00371541196053883,NA
"3980","N-acetyltaurine","N-acetyltaurine_X_HILIC",17,0,"S7E41D180_1",NA,NA,NA,NA,NA,45.6743654680574,10.5134022088217,NA,NA
"3981","NAD","NAD_X_HILIC",17,0,"S7E41D180_1",NA,NA,NA,NA,NA,45.6743654680574,10.5134022088217,NA,NA
"3982","Sucrose","Sucrose_X_HILIC",9,0.470588235294118,"S7E41D180_1",0.0287161015562775,0.34459321867533,NA,NA,NA,45.6743654680574,10.5134022088217,0.0075445649905377,NA
"3983","Thymidine","Thymidine_X_HILIC",17,0,"S7E41D180_1",NA,NA,NA,NA,NA,45.6743654680574,10.5134022088217,NA,NA
"3984","Trehalose","Trehalose_X_HILIC",17,0,"S7E41D180_1",0,0,NA,NA,NA,45.6743654680574,10.5134022088217,0,NA
"3985","Uracil","Uracil_X_HILIC",17,0,"S7E41D180_1",NA,NA,NA,NA,NA,45.6743654680574,10.5134022088217,NA,NA
"3986","Uridine","Uridine_X_HILIC",12,0.294117647058823,"S7E41D180_1",0.0038780771511302,0.0349026943601718,0.0077561543022604,NA,NA,45.6743654680574,10.5134022088217,0.000764163749238753,0.000737739710533691
"3987","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",9,0.1,"S7E41D250_1",0.00102016666373067,0.003060499991192,0.00102016666373067,NA,NA,13.8529736757827,3.67931311181772,0.00022092729422725,0.000277270955943911
"3988","Cysteic Acid","Cysteic Acid_X_HILIC",10,0,"S7E41D250_1",NA,NA,NA,NA,NA,13.8529736757827,3.67931311181772,NA,NA
"3989","Cytidine","Cytidine_X_HILIC",10,0,"S7E41D250_1",NA,NA,NA,NA,NA,13.8529736757827,3.67931311181772,NA,NA
"3990","DHPS","DHPS_X_HILIC",6,0.4,"S7E41D250_1",0.00303771553533958,0.00911314660601875,NA,NA,NA,13.8529736757827,3.67931311181772,0.000657847680888185,NA
"3991","Gluconic Acid","Gluconic Acid_X_HILIC",10,0,"S7E41D250_1",NA,NA,NA,NA,NA,13.8529736757827,3.67931311181772,NA,NA
"3992","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",10,0,"S7E41D250_1",NA,NA,NA,NA,NA,13.8529736757827,3.67931311181772,NA,NA
"3993","Inosine","Inosine_X_HILIC",10,0,"S7E41D250_1",NA,NA,NA,NA,NA,13.8529736757827,3.67931311181772,NA,NA
"3994","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",1,0.9,"S7E41D250_1",0.0395368871196782,0.197684435598391,0.0395368871196782,NA,NA,13.8529736757827,3.67931311181772,0.0142701805565382,0.0107457250628353
